"workerid","condition","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","happy","sad","anger","surprise","disgust","fear","content","disapp","prospective","retrospective","firstPerson","thirdPerson"
102,3,23,20,60,90,0.34,0.22,0.44,60,0.22,0.324,6,2,1,7,1,1,7,3,0,1,0,1
48,3,20,25,45,80,0.26,0.32,0.42,45,0.32,0.417,9,1,1,9,1,1,6,1,0,1,0,1
1,3,11,20,45,70,0.41,0.35,0.24,45,0.35,0.964,5,7,3,6,5,2,5,5,0,1,0,1
40,3,49,50,75,90,0.3,0.52,0.18,50,0.3,0.856,5,4,2,1,1,1,5,5,0,1,0,1
24,3,37,20,50,90,0.28,0.19,0.53,20,0.28,0.144,5,2,1,7,1,1,4,7,0,1,0,1
41,3,6,10,35,75,0.5,0.32,0.18,75,0.18,0.253,9,1,1,6,1,1,9,1,0,1,0,1
33,3,35,30,50,90,0.41,0.24,0.35,50,0.24,0.151,7,1,1,5,1,1,1,1,0,1,0,1
75,3,21,25,45,80,0.3,0.3,0.4,80,0.4,0.124,9,1,1,7,1,1,9,1,0,1,0,1
27,3,36,30,50,90,0.39,0.25,0.36,90,0.36,0.662,8,1,1,4,1,1,8,1,0,1,0,1
38,3,46,55,70,85,0.26,0.53,0.21,55,0.26,0.376,5,2,1,3,2,1,5,5,0,1,0,1
26,3,46,55,70,85,0.26,0.53,0.21,55,0.26,0.309,6,1,1,6,3,1,8,3,0,1,0,1
89,3,40,0,40,95,0.27,0.38,0.35,0,0.27,0.7,1,9,9,5,7,8,1,9,0,1,0,1
68,3,5,10,35,75,0.515,0.3,0.185,35,0.3,0.783,5,3,3,4,1,1,5,3,0,1,0,1
66,3,37,20,50,90,0.28,0.19,0.53,20,0.28,0.755,2,6,5,4,4,3,3,8,0,1,0,1
45,3,10,20,45,70,0.43,0.39,0.18,20,0.43,0.935,5,1,1,5,2,1,4,6,0,1,0,1
100,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.79,9,1,1,6,1,1,7,1,0,1,0,1
59,3,4,10,35,75,0.5,0.31,0.19,10,0.5,0.731,3,3,3,2,2,1,2,8,0,1,0,1
64,3,33,45,60,90,0.5,0.3,0.2,90,0.2,0.38,9,1,1,9,1,1,9,1,0,1,0,1
22,3,22,20,60,90,0.32,0.16,0.52,20,0.32,0.39,3,6,8,8,6,4,3,9,0,1,0,1
96,3,39,20,50,90,0.32,0.18,0.5,90,0.5,0.71,8,2,1,6,1,1,7,1,0,1,0,1
72,3,48,55,70,85,0.25,0.52,0.23,85,0.23,0.635,9,1,1,7,1,1,9,1,0,1,0,1
14,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.082,9,1,1,6,1,1,9,1,0,1,0,1
10,3,23,20,60,90,0.34,0.22,0.44,60,0.22,0.12,7,2,1,5,1,1,5,1,0,1,0,1
32,3,34,30,50,90,0.43,0.23,0.34,30,0.43,0.227,5,2,1,2,1,1,5,3,0,1,0,1
50,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.658,5,2,2,5,1,1,1,5,0,1,0,1
95,3,37,20,50,90,0.28,0.19,0.53,20,0.28,0.94,2,6,5,8,6,5,7,4,0,1,0,1
98,3,49,50,75,90,0.3,0.52,0.18,50,0.3,0.091,4,3,2,5,1,1,4,4,0,1,0,1
34,3,2,0,30,60,0.42,0.31,0.27,30,0.31,0.764,9,1,1,9,1,1,1,1,0,1,0,1
37,3,14,30,50,95,0.33,0.29,0.38,50,0.29,0.071,9,2,1,6,1,1,7,1,0,1,0,1
47,3,34,30,50,90,0.43,0.23,0.34,30,0.43,0.116,6,2,2,6,1,1,1,5,0,1,0,1
91,3,37,20,50,90,0.28,0.19,0.53,20,0.28,0.323,2,6,3,4,2,2,4,7,0,1,0,1
94,3,39,20,50,90,0.32,0.18,0.5,90,0.5,0.277,7,1,1,7,1,1,7,1,0,1,0,1
42,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.189,9,1,1,7,1,1,9,1,0,1,0,1
17,3,4,10,35,75,0.5,0.31,0.19,10,0.5,0.784,4,6,3,2,4,2,3,7,0,1,0,1
85,3,9,15,70,80,0.45,0.29,0.26,80,0.26,0.202,9,1,1,9,1,1,9,1,0,1,0,1
77,3,19,25,45,80,0.31,0.32,0.37,25,0.31,0.423,6,3,2,5,1,1,4,6,0,1,0,1
18,3,37,20,50,90,0.28,0.19,0.53,20,0.28,0.839,2,3,2,6,4,1,2,8,0,1,0,1
7,3,29,40,65,100,0.38,0.34,0.28,65,0.34,0.997,6,5,3,5,1,1,6,8,0,1,0,1
16,3,44,10,50,75,0.58,0.24,0.18,50,0.24,0.172,7,3,2,6,3,1,5,4,0,1,0,1
43,3,19,25,45,80,0.31,0.32,0.37,25,0.31,0.003,7,1,2,9,1,9,4,1,0,1,0,1
73,3,33,45,60,90,0.5,0.3,0.2,90,0.2,0.81,9,1,1,7,1,1,9,1,0,1,0,1
51,3,39,20,50,90,0.32,0.18,0.5,90,0.5,0.139,9,1,1,3,2,1,7,1,0,1,0,1
3,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.707,3,5,5,5,6,1,2,8,0,1,0,1
44,3,39,20,50,90,0.32,0.18,0.5,90,0.5,0.656,9,1,1,3,1,1,9,1,0,1,0,1
62,3,47,55,70,85,0.28,0.51,0.21,70,0.51,0.55,9,1,1,3,1,1,9,1,0,1,0,1
82,3,1,0,30,60,0.38,0.36,0.26,0,0.38,0.527,4,6,7,6,6,2,1,6,0,1,0,1
78,3,37,20,50,90,0.28,0.19,0.53,20,0.28,0.974,4,7,5,6,6,2,3,8,0,1,0,1
71,3,34,30,50,90,0.43,0.23,0.34,30,0.43,0.931,7,1,1,5,1,1,5,4,0,1,0,1
90,3,31,45,60,90,0.54,0.3,0.16,45,0.54,0.024,3,6,1,2,1,1,2,6,0,1,0,1
79,3,34,30,50,90,0.43,0.23,0.34,30,0.43,0.493,6,4,4,4,4,4,4,6,0,1,0,1
57,3,20,25,45,80,0.26,0.32,0.42,45,0.32,0.589,5,3,1,2,1,1,5,3,0,1,0,1
35,3,25,15,50,75,0.21,0.36,0.43,15,0.21,0.913,1,5,8,7,6,1,1,6,0,1,0,1
13,3,12,20,45,70,0.4,0.34,0.26,70,0.26,0.584,9,1,1,9,1,1,9,1,0,1,0,1
97,3,5,10,35,75,0.515,0.3,0.185,35,0.3,0.83,5,2,1,4,2,1,5,4,0,1,0,1
99,3,41,0,40,95,0.27,0.4,0.33,40,0.4,0.533,8,2,1,6,1,1,8,1,0,1,0,1
92,3,17,25,60,100,0.42,0.38,0.2,60,0.38,0.013,6,1,1,6,1,1,6,7,0,1,0,1
4,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.792,9,1,1,4,1,1,9,1,0,1,0,1
23,3,26,15,50,75,0.24,0.4,0.36,50,0.4,0.95,6,5,1,4,1,1,6,5,0,1,0,1
65,3,4,10,35,75,0.5,0.31,0.19,10,0.5,0.836,7,1,1,9,1,1,1,1,0,1,0,1
54,3,35,30,50,90,0.41,0.24,0.35,50,0.24,0.941,4,2,1,3,1,1,1,2,0,1,0,1
31,3,29,40,65,100,0.38,0.34,0.28,65,0.34,0.62,6,2,1,5,1,1,7,4,0,1,0,1
8,3,48,55,70,85,0.25,0.52,0.23,85,0.23,0.927,9,1,1,8,1,1,9,1,0,1,0,1
30,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.194,1,9,9,4,9,9,9,9,0,1,0,1
93,3,30,40,65,100,0.37,0.32,0.31,100,0.31,0.859,9,1,1,9,1,1,7,1,0,1,0,1
63,3,44,10,50,75,0.58,0.24,0.18,50,0.24,0.471,6,3,3,5,2,4,5,3,0,1,0,1
36,3,21,25,45,80,0.3,0.3,0.4,80,0.4,0.135,9,1,1,6,1,1,9,1,0,1,0,1
19,3,20,25,45,80,0.26,0.32,0.42,45,0.32,0.139,6,1,1,3,1,1,6,2,0,1,0,1
69,3,41,0,40,95,0.27,0.4,0.33,40,0.4,0.525,6,2,2,6,2,5,5,2,0,1,0,1
28,3,9,15,70,80,0.45,0.29,0.26,80,0.26,0.32,9,1,1,9,1,1,9,1,0,1,0,1
81,3,36,30,50,90,0.39,0.25,0.36,90,0.36,0.507,7,1,1,3,1,1,7,1,0,1,0,1
15,3,40,0,40,95,0.27,0.38,0.35,0,0.27,0.954,1,7,5,1,2,1,1,9,0,1,0,1
88,3,15,30,50,95,0.3,0.3,0.4,95,0.4,0.051,9,1,1,9,1,1,9,1,0,1,0,1
84,3,50,50,75,90,0.32,0.5,0.18,75,0.5,0.131,6,2,1,4,1,1,5,5,0,1,0,1
60,3,39,20,50,90,0.32,0.18,0.5,90,0.5,0.044,9,1,1,7,1,1,8,1,0,1,0,1
11,3,47,55,70,85,0.28,0.51,0.21,70,0.51,0.876,6,1,1,1,1,1,3,3,0,1,0,1
70,3,11,20,45,70,0.41,0.35,0.24,45,0.35,0.081,5,2,1,4,1,1,1,2,0,1,0,1
25,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.273,9,1,1,9,1,1,1,1,0,1,0,1
80,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.332,9,1,1,6,1,1,1,1,0,1,0,1
74,3,24,20,60,90,0.33,0.2,0.47,90,0.47,0.678,7,1,1,3,1,1,9,1,0,1,0,1
55,3,47,55,70,85,0.28,0.51,0.21,70,0.51,0.632,7,1,1,1,1,1,7,2,0,1,0,1
76,3,45,10,50,75,0.6,0.24,0.16,75,0.16,0.035,9,1,1,8,1,1,9,1,0,1,0,1
53,3,10,20,45,70,0.43,0.39,0.18,20,0.43,0.261,4,5,3,6,1,1,4,8,0,1,0,1
67,3,11,20,45,70,0.41,0.35,0.24,45,0.35,0.228,6,1,1,4,1,1,3,6,0,1,0,1
6,3,17,25,60,100,0.42,0.38,0.2,60,0.38,0.766,7,1,1,1,1,1,1,1,0,1,0,1
49,3,37,20,50,90,0.28,0.19,0.53,20,0.28,0.197,2,7,7,8,7,3,7,8,0,1,0,1
58,3,40,0,40,95,0.27,0.38,0.35,0,0.27,0.462,1,9,7,8,8,2,2,9,0,1,0,1
20,3,21,25,45,80,0.3,0.3,0.4,80,0.4,0.276,8,1,1,8,1,1,8,1,0,1,0,1
52,3,30,40,65,100,0.37,0.32,0.31,100,0.31,0.767,9,1,1,8,1,2,9,1,0,1,0,1
56,3,18,25,60,100,0.43,0.35,0.22,100,0.22,0.252,9,9,9,9,5,2,2,2,0,1,0,1
87,3,47,55,70,85,0.28,0.51,0.21,70,0.51,0.984,6,6,5,5,1,1,6,6,0,1,0,1
86,3,23,20,60,90,0.34,0.22,0.44,60,0.22,0.147,9,1,1,8,1,1,8,1,0,1,0,1
46,3,12,20,45,70,0.4,0.34,0.26,70,0.26,0.943,8,1,1,9,1,1,5,1,0,1,0,1
9,3,28,40,65,100,0.36,0.4,0.24,40,0.36,0.106,6,4,2,3,6,1,5,7,0,1,0,1
5,3,1,0,30,60,0.38,0.36,0.26,0,0.38,0.982,1,9,6,5,7,1,1,9,0,1,0,1
83,3,23,20,60,90,0.34,0.22,0.44,60,0.22,0.564,6,1,2,4,1,1,6,4,0,1,0,1
29,3,9,15,70,80,0.45,0.29,0.26,80,0.26,0.83,7,1,1,6,1,1,1,1,0,1,0,1
21,3,37,20,50,90,0.28,0.19,0.53,20,0.28,0.125,3,6,6,8,7,1,3,7,0,1,0,1
39,3,15,30,50,95,0.3,0.3,0.4,95,0.4,0.75,9,1,1,9,1,1,9,1,0,1,0,1
12,3,43,10,50,75,0.55,0.28,0.17,10,0.55,0.129,5,2,2,5,1,1,5,8,0,1,0,1
61,3,21,25,45,80,0.3,0.3,0.4,80,0.4,0.867,7,2,2,8,3,3,8,2,0,1,0,1
102,3,47,55,70,85,0.28,0.51,0.21,70,0.51,0.325,7,1,1,8,1,1,7,2,0,1,0,1
48,3,28,40,65,100,0.36,0.4,0.24,40,0.36,0.942,9,1,1,9,1,1,5,1,0,1,0,1
1,3,34,30,50,90,0.43,0.23,0.34,30,0.43,0.647,5,5,4,5,3,2,4,7,0,1,0,1
40,3,22,20,60,90,0.32,0.16,0.52,20,0.32,0.32,3,6,5,6,3,1,3,8,0,1,0,1
24,3,3,0,30,60,0.41,0.37,0.22,60,0.22,0.564,9,1,1,6,1,1,7,1,0,1,0,1
41,3,28,40,65,100,0.36,0.4,0.24,40,0.36,0.962,6,2,2,6,1,1,5,4,0,1,0,1
33,3,24,20,60,90,0.33,0.2,0.47,90,0.47,0.468,9,1,1,9,1,1,1,1,0,1,0,1
75,3,18,25,60,100,0.43,0.35,0.22,100,0.22,0.633,9,1,1,9,1,1,9,1,0,1,0,1
27,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.444,8,1,1,3,1,1,8,1,0,1,0,1
38,3,5,10,35,75,0.515,0.3,0.185,35,0.3,0.388,5,3,1,4,2,1,5,4,0,1,0,1
26,3,36,30,50,90,0.39,0.25,0.36,90,0.36,0.262,9,1,1,3,1,1,9,1,0,1,0,1
89,3,38,20,50,90,0.3,0.18,0.52,50,0.18,0.883,9,1,2,9,1,1,9,1,0,1,0,1
68,3,22,20,60,90,0.32,0.16,0.52,20,0.32,0.168,2,4,8,6,3,1,1,8,0,1,0,1
66,3,31,45,60,90,0.54,0.3,0.16,45,0.54,0.673,3,6,5,4,3,2,4,8,0,1,0,1
45,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.117,6,2,2,2,1,1,6,5,0,1,0,1
100,3,5,10,35,75,0.515,0.3,0.185,35,0.3,0.968,7,2,1,4,1,1,8,3,0,1,0,1
59,3,20,25,45,80,0.26,0.32,0.42,45,0.32,0.94,7,2,2,2,2,1,3,7,0,1,0,1
64,3,40,0,40,95,0.27,0.38,0.35,0,0.27,0.251,1,6,9,6,3,1,1,9,0,1,0,1
22,3,37,20,50,90,0.28,0.19,0.53,20,0.28,0.336,4,5,7,7,7,3,3,8,0,1,0,1
96,3,10,20,45,70,0.43,0.39,0.18,20,0.43,0.078,6,3,2,1,1,1,4,6,0,1,0,1
72,3,2,0,30,60,0.42,0.31,0.27,30,0.31,0.497,7,2,2,6,1,1,7,4,0,1,0,1
14,3,45,10,50,75,0.6,0.24,0.16,75,0.16,0.615,9,1,1,8,1,1,9,1,0,1,0,1
10,3,31,45,60,90,0.54,0.3,0.16,45,0.54,0.808,6,3,1,3,1,1,4,1,0,1,0,1
32,3,11,20,45,70,0.41,0.35,0.24,45,0.35,0.884,7,2,2,4,1,1,6,2,0,1,0,1
50,3,1,0,30,60,0.38,0.36,0.26,0,0.38,0.863,3,3,4,5,2,1,1,8,0,1,0,1
95,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.807,9,2,2,7,4,8,4,6,0,1,0,1
98,3,23,20,60,90,0.34,0.22,0.44,60,0.22,0.319,5,2,2,4,1,1,4,3,0,1,0,1
34,3,33,45,60,90,0.5,0.3,0.2,90,0.2,0.833,9,1,1,9,1,1,1,1,0,1,0,1
37,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.444,9,1,1,6,1,1,8,1,0,1,0,1
47,3,21,25,45,80,0.3,0.3,0.4,80,0.4,0.249,8,1,1,8,1,1,1,1,0,1,0,1
91,3,44,10,50,75,0.58,0.24,0.18,50,0.24,0.925,6,2,2,5,2,2,6,5,0,1,0,1
94,3,22,20,60,90,0.32,0.16,0.52,20,0.32,0.932,5,2,1,5,1,1,4,5,0,1,0,1
42,3,46,55,70,85,0.26,0.53,0.21,55,0.26,0.815,7,1,1,5,1,1,6,1,0,1,0,1
17,3,17,25,60,100,0.42,0.38,0.2,60,0.38,0.558,6,2,1,3,1,1,6,6,0,1,0,1
85,3,29,40,65,100,0.38,0.34,0.28,65,0.34,0.789,6,1,1,3,1,1,6,1,0,1,0,1
77,3,23,20,60,90,0.34,0.22,0.44,60,0.22,0.439,6,1,1,5,1,1,6,5,0,1,0,1
18,3,1,0,30,60,0.38,0.36,0.26,0,0.38,0.468,1,7,3,6,4,1,1,9,0,1,0,1
7,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.73,4,6,4,4,1,1,4,8,0,1,0,1
16,3,20,25,45,80,0.26,0.32,0.42,45,0.32,0.144,6,5,3,5,6,2,5,6,0,1,0,1
43,3,29,40,65,100,0.38,0.34,0.28,65,0.34,0.039,6,1,1,4,1,1,7,1,0,1,0,1
73,3,6,10,35,75,0.5,0.32,0.18,75,0.18,0.748,9,1,1,7,1,1,9,1,0,1,0,1
51,3,33,45,60,90,0.5,0.3,0.2,90,0.2,0.704,9,1,1,5,2,1,7,1,0,1,0,1
3,3,26,15,50,75,0.24,0.4,0.36,50,0.4,0.348,6,3,3,6,2,1,5,3,0,1,0,1
44,3,5,10,35,75,0.515,0.3,0.185,35,0.3,0.836,7,4,3,5,4,1,5,7,0,1,0,1
62,3,19,25,45,80,0.31,0.32,0.37,25,0.31,0.561,5,7,5,5,5,1,4,4,0,1,0,1
82,3,39,20,50,90,0.32,0.18,0.5,90,0.5,0.44,9,1,1,7,1,1,8,1,0,1,0,1
78,3,33,45,60,90,0.5,0.3,0.2,90,0.2,0.611,9,1,1,8,1,1,8,2,0,1,0,1
71,3,49,50,75,90,0.3,0.52,0.18,50,0.3,0.23,7,1,1,3,1,1,5,3,0,1,0,1
90,3,38,20,50,90,0.3,0.18,0.52,50,0.18,0.092,3,7,2,7,1,1,1,7,0,1,0,1
79,3,30,40,65,100,0.37,0.32,0.31,100,0.31,0.123,8,1,3,7,1,1,8,1,0,1,0,1
57,3,7,15,70,80,0.47,0.28,0.25,15,0.47,0.635,3,1,1,1,1,1,2,2,0,1,0,1
35,3,35,30,50,90,0.41,0.24,0.35,50,0.24,0.16,5,2,2,7,2,1,8,3,0,1,0,1
13,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.474,9,1,1,9,1,1,9,1,0,1,0,1
97,3,8,15,70,80,0.49,0.27,0.24,70,0.27,0.571,6,2,1,1,2,1,5,4,0,1,0,1
99,3,8,15,70,80,0.49,0.27,0.24,70,0.27,0.328,8,1,1,8,1,1,8,1,0,1,0,1
92,3,23,20,60,90,0.34,0.22,0.44,60,0.22,0.718,5,2,2,7,3,1,5,6,0,1,0,1
4,3,22,20,60,90,0.32,0.16,0.52,20,0.32,0.501,1,4,3,2,3,1,1,6,0,1,0,1
23,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.48,7,3,1,6,1,1,6,3,0,1,0,1
65,3,1,0,30,60,0.38,0.36,0.26,0,0.38,0.679,4,1,1,9,1,1,1,1,0,1,0,1
54,3,1,0,30,60,0.38,0.36,0.26,0,0.38,0.047,1,9,2,6,1,1,1,9,0,1,0,1
31,3,39,20,50,90,0.32,0.18,0.5,90,0.5,0.658,8,1,1,3,1,1,7,1,0,1,0,1
8,3,19,25,45,80,0.31,0.32,0.37,25,0.31,0.735,4,5,3,7,2,1,2,6,0,1,0,1
30,3,23,20,60,90,0.34,0.22,0.44,60,0.22,0.142,9,6,6,6,4,1,4,6,0,1,0,1
93,3,18,25,60,100,0.43,0.35,0.22,100,0.22,0.998,9,1,1,8,1,1,6,1,0,1,0,1
63,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.278,4,7,5,5,3,2,3,6,0,1,0,1
36,3,17,25,60,100,0.42,0.38,0.2,60,0.38,0.496,7,1,1,4,1,1,7,1,0,1,0,1
19,3,24,20,60,90,0.33,0.2,0.47,90,0.47,0.064,8,1,1,4,1,1,8,1,0,1,0,1
69,3,10,20,45,70,0.43,0.39,0.18,20,0.43,0.51,4,2,3,4,3,3,2,5,0,1,0,1
28,3,15,30,50,95,0.3,0.3,0.4,95,0.4,0.144,9,1,1,9,1,1,9,1,0,1,0,1
81,3,25,15,50,75,0.21,0.36,0.43,15,0.21,0.603,3,6,2,5,1,1,2,7,0,1,0,1
15,3,31,45,60,90,0.54,0.3,0.16,45,0.54,0.204,5,2,1,3,1,1,3,3,0,1,0,1
88,3,18,25,60,100,0.43,0.35,0.22,100,0.22,0.218,6,4,5,3,3,1,6,5,0,1,0,1
84,3,33,45,60,90,0.5,0.3,0.2,90,0.2,0.285,9,1,1,8,1,1,7,1,0,1,0,1
60,3,48,55,70,85,0.25,0.52,0.23,85,0.23,0.472,9,1,1,8,1,1,8,1,0,1,0,1
11,3,39,20,50,90,0.32,0.18,0.5,90,0.5,0.284,7,1,1,1,1,1,6,1,0,1,0,1
70,3,30,40,65,100,0.37,0.32,0.31,100,0.31,0.951,9,1,1,7,1,1,1,1,0,1,0,1
25,3,28,40,65,100,0.36,0.4,0.24,40,0.36,0.831,6,1,1,3,1,1,6,3,0,1,0,1
80,3,40,0,40,95,0.27,0.38,0.35,0,0.27,0.398,1,6,5,4,3,1,6,6,0,1,0,1
74,3,48,55,70,85,0.25,0.52,0.23,85,0.23,0.234,9,1,1,6,1,1,8,1,0,1,0,1
55,3,27,15,50,75,0.25,0.38,0.37,75,0.37,0.501,9,1,1,4,1,1,9,1,0,1,0,1
76,3,7,15,70,80,0.47,0.28,0.25,15,0.47,0.579,4,1,1,1,1,1,4,2,0,1,0,1
53,3,35,30,50,90,0.41,0.24,0.35,50,0.24,0.248,6,1,1,7,1,1,9,3,0,1,0,1
67,3,20,25,45,80,0.26,0.32,0.42,45,0.32,0.183,5,2,1,3,1,1,3,6,0,1,0,1
6,3,8,15,70,80,0.49,0.27,0.24,70,0.27,0.952,9,1,1,1,1,1,1,1,0,1,0,1
49,3,19,25,45,80,0.31,0.32,0.37,25,0.31,0.45,5,6,3,2,4,2,4,5,0,1,0,1
58,3,38,20,50,90,0.3,0.18,0.52,50,0.18,0.226,6,3,2,7,3,1,4,5,0,1,0,1
20,3,43,10,50,75,0.55,0.28,0.17,10,0.55,0.512,3,6,1,1,1,1,3,9,0,1,0,1
52,3,50,50,75,90,0.32,0.5,0.18,75,0.5,0.905,8,1,1,4,1,2,8,5,0,1,0,1
56,3,33,45,60,90,0.5,0.3,0.2,90,0.2,0.498,8,8,8,9,5,3,3,5,0,1,0,1
87,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.617,5,5,1,1,1,1,5,6,0,1,0,1
86,3,24,20,60,90,0.33,0.2,0.47,90,0.47,0.152,9,1,1,9,1,1,9,1,0,1,0,1
46,3,24,20,60,90,0.33,0.2,0.47,90,0.47,0.984,8,1,1,9,1,1,5,1,0,1,0,1
9,3,3,0,30,60,0.41,0.37,0.22,60,0.22,0.789,9,1,1,9,1,1,8,1,0,1,0,1
5,3,40,0,40,95,0.27,0.38,0.35,0,0.27,0.036,1,7,6,4,6,1,1,9,0,1,0,1
83,3,36,30,50,90,0.39,0.25,0.36,90,0.36,0.741,9,1,1,4,1,1,9,1,0,1,0,1
29,3,35,30,50,90,0.41,0.24,0.35,50,0.24,0.844,5,2,2,4,1,1,1,4,0,1,0,1
21,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.011,7,1,1,7,1,1,7,1,0,1,0,1
39,3,45,10,50,75,0.6,0.24,0.16,75,0.16,0.38,9,1,1,9,1,1,5,1,0,1,0,1
12,3,38,20,50,90,0.3,0.18,0.52,50,0.18,0.653,7,1,1,5,1,1,8,6,0,1,0,1
61,3,25,15,50,75,0.21,0.36,0.43,15,0.21,0.776,2,7,6,5,6,5,1,8,0,1,0,1
102,3,26,15,50,75,0.24,0.4,0.36,50,0.4,0.516,7,2,1,8,1,1,7,3,0,1,0,1
48,3,17,25,60,100,0.42,0.38,0.2,60,0.38,0.238,9,1,1,9,1,1,5,1,0,1,0,1
1,3,20,25,45,80,0.26,0.32,0.42,45,0.32,0.42,5,3,3,5,2,1,5,6,0,1,0,1
40,3,3,0,30,60,0.41,0.37,0.22,60,0.22,0.128,8,1,1,8,1,1,9,1,0,1,0,1
24,3,49,50,75,90,0.3,0.52,0.18,50,0.3,0.561,6,3,1,4,1,1,4,4,0,1,0,1
41,3,3,0,30,60,0.41,0.37,0.22,60,0.22,0.803,9,1,1,7,1,1,7,1,0,1,0,1
33,3,14,30,50,95,0.33,0.29,0.38,50,0.29,0.593,7,1,1,5,1,1,5,2,0,1,0,1
75,3,42,0,40,95,0.26,0.42,0.32,95,0.32,0.064,9,1,1,8,1,1,9,1,0,1,0,1
27,3,10,20,45,70,0.43,0.39,0.18,20,0.43,0.85,5,2,1,2,2,1,5,1,0,1,0,1
38,3,14,30,50,95,0.33,0.29,0.38,50,0.29,0.928,7,3,1,4,1,1,6,4,0,1,0,1
26,3,24,20,60,90,0.33,0.2,0.47,90,0.47,0.687,9,1,1,5,1,1,9,1,0,1,0,1
89,3,9,15,70,80,0.45,0.29,0.26,80,0.26,0.698,1,7,6,3,5,6,2,6,0,1,0,1
68,3,42,0,40,95,0.26,0.42,0.32,95,0.32,0.675,9,1,1,7,1,1,8,1,0,1,0,1
66,3,23,20,60,90,0.34,0.22,0.44,60,0.22,0.563,5,4,3,6,2,2,7,4,0,1,0,1
45,3,25,15,50,75,0.21,0.36,0.43,15,0.21,0.424,2,2,1,6,3,1,2,7,0,1,0,1
100,3,29,40,65,100,0.38,0.34,0.28,65,0.34,0.649,7,2,2,4,1,1,5,1,0,1,0,1
59,3,10,20,45,70,0.43,0.39,0.18,20,0.43,0.908,5,5,4,1,2,1,2,7,0,1,0,1
64,3,2,0,30,60,0.42,0.31,0.27,30,0.31,0.59,7,1,2,4,1,1,4,1,0,1,0,1
22,3,23,20,60,90,0.34,0.22,0.44,60,0.22,0.203,6,4,4,6,4,2,3,6,0,1,0,1
96,3,34,30,50,90,0.43,0.23,0.34,30,0.43,0.422,6,3,4,2,1,1,6,7,0,1,0,1
72,3,20,25,45,80,0.26,0.32,0.42,45,0.32,0.125,7,2,2,5,1,1,7,4,0,1,0,1
14,3,24,20,60,90,0.33,0.2,0.47,90,0.47,0.058,9,1,1,6,1,1,9,1,0,1,0,1
10,3,14,30,50,95,0.33,0.29,0.38,50,0.29,0.17,6,2,1,5,1,1,4,1,0,1,0,1
32,3,41,0,40,95,0.27,0.4,0.33,40,0.4,0.508,6,2,2,2,1,1,5,3,0,1,0,1
50,3,2,0,30,60,0.42,0.31,0.27,30,0.31,0.529,5,2,1,1,1,1,1,6,0,1,0,1
95,3,9,15,70,80,0.45,0.29,0.26,80,0.26,0.487,6,5,6,6,3,4,5,3,0,1,0,1
98,3,45,10,50,75,0.6,0.24,0.16,75,0.16,0.746,8,1,1,8,1,1,6,1,0,1,0,1
34,3,31,45,60,90,0.54,0.3,0.16,45,0.54,0.326,7,2,2,7,1,1,1,1,0,1,0,1
37,3,33,45,60,90,0.5,0.3,0.2,90,0.2,0.669,9,1,1,8,1,1,9,1,0,1,0,1
47,3,15,30,50,95,0.3,0.3,0.4,95,0.4,0.85,9,1,1,9,1,1,1,1,0,1,0,1
91,3,8,15,70,80,0.49,0.27,0.24,70,0.27,0.808,7,2,2,5,2,2,5,5,0,1,0,1
94,3,28,40,65,100,0.36,0.4,0.24,40,0.36,0.337,5,1,3,3,1,1,5,3,0,1,0,1
42,3,22,20,60,90,0.32,0.16,0.52,20,0.32,0.274,1,9,8,1,7,1,1,9,0,1,0,1
17,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.306,6,3,1,6,1,1,6,3,0,1,0,1
85,3,38,20,50,90,0.3,0.18,0.52,50,0.18,0.769,5,1,1,3,3,1,3,5,0,1,0,1
77,3,28,40,65,100,0.36,0.4,0.24,40,0.36,0.917,5,1,2,4,1,1,5,4,0,1,0,1
18,3,25,15,50,75,0.21,0.36,0.43,15,0.21,0.98,4,4,1,6,4,1,2,7,0,1,0,1
7,3,12,20,45,70,0.4,0.34,0.26,70,0.26,0.618,8,2,1,7,1,1,5,2,0,1,0,1
16,3,43,10,50,75,0.55,0.28,0.17,10,0.55,0.979,4,6,4,4,5,2,4,7,0,1,0,1
